File,Dot_Index,Centroid_X,Centroid_Y,BBox_W_px,BBox_H_px,BBox_Diam_px,BBox_Diam_mm,Body_Major_px,Body_Diam_mm,Area_px,Circularity_Raw,Circularity_Body,Grid_Row,Grid_Col,Offset_X_mm,Offset_Y_mm,Distance_Error_mm,Merged_Flag
capture_0054.pgm,110,1022,804,21,23,23,0.2249,23.0,0.2249,359,1.000,1.000,9,9,0.1815,0.0803,0.1984,NO
capture_0054.pgm,111,205,810,22,24,24,0.2347,24.0,0.2347,397,1.000,1.000,9,1,0.1954,0.1335,0.2366,NO
capture_0054.pgm,112,100,846,25,24,25,0.2445,25.0,0.2445,429,1.000,1.000,9,0,0.1687,0.0676,0.1818,NO
capture_0054.pgm,113,917,848,23,24,24,0.2347,24.0,0.2347,407,1.000,1.000,9,8,0.1548,0.0926,0.1804,NO
capture_0054.pgm,114,1118,847,24,22,24,0.2347,24.0,0.2347,387,1.000,1.000,9,10,0.1195,0.0842,0.1462,NO
capture_0054.pgm,115,305,849,23,25,25,0.2445,25.0,0.2445,427,1.000,1.000,9,2,0.1726,0.0983,0.1986,NO
capture_0054.pgm,116,513,850,25,24,25,0.2445,25.0,0.2445,441,1.000,1.000,9,4,0.2058,0.1094,0.2331,NO
capture_0054.pgm,117,714,850,21,23,23,0.2249,23.0,0.2249,359,1.000,1.000,9,6,0.1705,0.1108,0.2034,NO
capture_0054.pgm,118,401,888,26,23,26,0.2543,26.0,0.2543,441,1.000,1.000,10,3,0.1106,0.0468,0.1201,NO
capture_0054.pgm,119,1019,890,23,25,25,0.2445,25.0,0.2445,437,1.000,1.000,10,9,0.1515,0.0705,0.1671,NO
capture_0054.pgm,120,1229,892,24,24,24,0.2347,24.0,0.2347,431,1.000,1.000,10,11,0.2043,0.0914,0.2238,NO
capture_0054.pgm,121,815,894,25,23,25,0.2445,25.0,0.2445,426,1.000,1.000,10,7,0.1575,0.1082,0.1911,NO
capture_0054.pgm,122,209,895,26,25,26,0.2543,26.0,0.2543,482,1.000,1.000,10,1,0.2339,0.1139,0.2602,NO
capture_0054.pgm,123,611,897,23,26,26,0.2543,26.0,0.2543,453,1.000,1.000,10,5,0.1634,0.1362,0.2127,NO
capture_0054.pgm,124,304,933,22,23,23,0.2249,23.0,0.2249,382,1.000,1.000,10,2,0.1622,0.0689,0.1763,NO
capture_0054.pgm,125,508,934,23,24,24,0.2347,24.0,0.2347,414,1.000,1.000,10,4,0.1563,0.0801,0.1756,NO
capture_0054.pgm,126,99,936,24,24,24,0.2347,24.0,0.2347,412,1.000,1.000,10,0,0.1584,0.0969,0.1857,NO
capture_0054.pgm,127,709,935,22,22,22,0.2152,22.0,0.2152,360,1.000,1.000,10,6,0.1210,0.0913,0.1516,NO
capture_0054.pgm,128,1119,935,21,21,21,0.2054,21.0,0.2054,317,1.000,1.000,10,10,0.1287,0.0940,0.1594,NO
capture_0054.pgm,129,916,942,21,22,22,0.2152,22.0,0.2152,338,1.000,1.000,10,8,0.1444,0.1611,0.2164,NO
capture_0054.pgm,130,1022,971,26,23,26,0.2543,26.0,0.2543,452,1.000,1.000,11,9,0.1803,0.0118,0.1807,NO
capture_0054.pgm,131,1222,974,22,23,23,0.2249,23.0,0.2249,368,1.000,1.000,11,11,0.1353,0.0425,0.1418,NO
capture_0054.pgm,132,204,976,23,24,24,0.2347,24.0,0.2347,398,1.000,1.000,11,1,0.1844,0.0552,0.1925,NO
capture_0054.pgm,133,814,976,22,23,23,0.2249,23.0,0.2249,368,1.000,1.000,11,7,0.1471,0.0593,0.1586,NO
capture_0054.pgm,134,405,981,27,24,27,0.2641,27.0,0.2641,509,1.000,1.000,11,3,0.1492,0.1055,0.1827,NO
capture_0054.pgm,135,606,982,25,24,25,0.2445,25.0,0.2445,434,1.000,1.000,11,5,0.1139,0.1166,0.1630,NO
capture_0054.pgm,SUMMARY,,,,,,,,,,,,,,,,,
capture_0054.pgm,Count,135,,,,,,,,,,,,,,,
capture_0054.pgm,Missed,3,,,,,,,,,,,,,,,
capture_0054.pgm,Mean,,,,,,,,0.2336,,,,,,,,
capture_0054.pgm,Median,,,,,,,,0.2347,,,,,,,,
capture_0054.pgm,StdDev,,,,,,,,0.0145,,,,,,,,
capture_0054.pgm,Min,,,,,,,,0.2054,,,,,,,,
capture_0054.pgm,Max,,,,,,,,0.2641,,,,,,,,
capture_0055.pgm,1,742,16,23,22,23,0.2249,23.0,0.2249,375,1.000,1.000,0,6,0.4496,-0.3880,0.5939,NO
capture_0055.pgm,2,1154,19,21,21,21,0.2054,21.0,0.2054,317,1.000,1.000,0,10,0.4769,-0.3559,0.5950,NO
capture_0055.pgm,3,123,22,24,22,24,0.2347,24.0,0.2347,387,1.000,1.000,0,0,0.3989,-0.3334,0.5199,NO
capture_0055.pgm,4,948,23,23,23,23,0.2249,23.0,0.2249,398,1.000,1.000,0,8,0.4632,-0.3181,0.5620,NO
capture_0055.pgm,5,334,24,23,23,23,0.2249,23.0,0.2249,398,1.000,1.000,0,2,0.4615,-0.3125,0.5573,NO
capture_0055.pgm,6,40,60,23,23,23,0.2249,23.0,0.2249,391,1.000,1.000,0,0,-0.4128,0.0382,0.4146,NO
capture_0055.pgm,7,238,59,23,23,23,0.2249,23.0,0.2249,391,1.000,1.000,0,2,-0.4774,0.0298,0.4783,NO
capture_0055.pgm,8,1060,60,24,24,24,0.2347,24.0,0.2347,438,1.000,1.000,0,10,-0.4424,0.0451,0.4447,NO
capture_0055.pgm,9,1260,59,21,21,21,0.2054,21.0,0.2054,317,1.000,1.000,0,12,-0.4875,0.0367,0.4889,NO
capture_0055.pgm,10,653,62,25,25,25,0.2445,25.0,0.2445,457,1.000,1.000,0,6,-0.4208,0.0619,0.4253,NO
capture_0055.pgm,11,453,63,24,25,25,0.2445,25.0,0.2445,462,1.000,1.000,0,4,-0.3758,0.0703,0.3823,NO
capture_0055.pgm,12,862,64,25,26,26,0.2543,26.0,0.2543,479,1.000,1.000,0,8,-0.3778,0.0828,0.3868,NO
capture_0055.pgm,13,537,105,22,23,23,0.2249,23.0,0.2249,375,1.000,1.000,1,4,0.4452,-0.3698,0.5787,NO
capture_0055.pgm,14,331,109,22,23,23,0.2249,23.0,0.2249,368,1.000,1.000,1,2,0.4315,-0.3320,0.5445,NO
capture_0055.pgm,15,742,108,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,1,6,0.4490,-0.3391,0.5627,NO
capture_0055.pgm,16,1154,109,21,22,22,0.2152,22.0,0.2152,338,1.000,1.000,1,10,0.4763,-0.3265,0.5775,NO
capture_0055.pgm,17,130,119,23,25,25,0.2445,25.0,0.2445,430,1.000,1.000,1,0,0.4668,-0.2356,0.5229,NO
capture_0055.pgm,18,1255,147,21,21,21,0.2054,21.0,0.2054,317,1.000,1.000,2,11,0.4633,-0.3878,0.6041,NO
capture_0055.pgm,19,640,150,23,22,23,0.2249,23.0,0.2249,365,1.000,1.000,2,5,0.4517,-0.3626,0.5792,NO
capture_0055.pgm,20,844,150,21,21,21,0.2054,21.0,0.2054,317,1.000,1.000,2,7,0.4458,-0.3612,0.5737,NO
capture_0055.pgm,21,1053,150,21,21,21,0.2054,21.0,0.2054,317,1.000,1.000,2,9,0.4887,-0.3598,0.6069,NO
capture_0055.pgm,22,235,154,23,22,23,0.2249,23.0,0.2249,382,1.000,1.000,2,1,0.4929,-0.3262,0.5911,NO
capture_0055.pgm,23,30,159,23,22,23,0.2249,23.0,0.2249,368,1.000,1.000,2,-1,0.4890,-0.2787,0.5629,NO
capture_0055.pgm,24,335,194,23,23,23,0.2249,23.0,0.2249,383,1.000,1.000,2,2,0.4701,-0.3516,0.5870,NO
capture_0055.pgm,25,1149,194,22,21,22,0.2152,22.0,0.2152,338,1.000,1.000,2,10,0.4268,-0.3461,0.5495,NO
capture_0055.pgm,26,531,195,23,21,23,0.2249,23.0,0.2249,359,1.000,1.000,2,4,0.3859,-0.3404,0.5146,NO
capture_0055.pgm,27,125,200,23,23,23,0.2249,23.0,0.2249,375,1.000,1.000,2,0,0.4173,-0.2943,0.5107,NO
capture_0055.pgm,28,743,199,22,22,22,0.2152,22.0,0.2152,360,1.000,1.000,2,6,0.4582,-0.2999,0.5477,NO
capture_0055.pgm,29,1047,240,21,21,21,0.2054,21.0,0.2054,317,1.000,1.000,3,9,0.4295,-0.3305,0.5419,NO
capture_0055.pgm,30,842,241,21,21,21,0.2054,21.0,0.2054,317,1.000,1.000,3,7,0.4256,-0.3221,0.5338,NO
capture_0055.pgm,31,1252,241,21,21,21,0.2054,21.0,0.2054,317,1.000,1.000,3,11,0.4333,-0.3193,0.5383,NO
capture_0055.pgm,32,435,242,21,21,21,0.2054,21.0,0.2054,317,1.000,1.000,3,3,0.4473,-0.3151,0.5471,NO
capture_0055.pgm,33,635,244,22,22,22,0.2152,22.0,0.2152,346,1.000,1.000,3,5,0.4022,-0.2941,0.4983,NO
capture_0055.pgm,34,229,247,21,22,22,0.2152,22.0,0.2152,338,1.000,1.000,3,1,0.4336,-0.2675,0.5095,NO
capture_0055.pgm,35,25,251,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,3,-1,0.4395,-0.2298,0.4960,NO
capture_0055.pgm,36,334,281,22,22,22,0.2152,22.0,0.2152,346,1.000,1.000,3,2,0.4597,-0.3516,0.5788,NO
capture_0055.pgm,37,535,281,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,3,4,0.4244,-0.3502,0.5503,NO
capture_0055.pgm,38,1148,282,22,25,25,0.2445,25.0,0.2445,419,1.000,1.000,3,10,0.4164,-0.3363,0.5353,NO
capture_0055.pgm,39,744,283,23,24,24,0.2347,24.0,0.2347,414,1.000,1.000,3,6,0.4674,-0.3293,0.5718,NO
capture_0055.pgm,40,945,282,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,3,8,0.4322,-0.3377,0.5484,NO
capture_0055.pgm,41,129,284,24,22,24,0.2347,24.0,0.2347,392,1.000,1.000,3,0,0.4559,-0.3236,0.5591,NO
capture_0055.pgm,42,844,324,23,24,24,0.2347,24.0,0.2347,414,1.000,1.000,4,7,0.4446,-0.3612,0.5728,NO
capture_0055.pgm,43,24,328,23,27,27,0.2641,27.0,0.2641,468,1.000,1.000,4,-1,0.4292,-0.3276,0.5399,NO
capture_0055.pgm,44,229,329,24,23,24,0.2347,24.0,0.2347,404,1.000,1.000,4,1,0.4330,-0.3164,0.5363,NO
capture_0055.pgm,45,1254,329,21,21,21,0.2054,21.0,0.2054,317,1.000,1.000,4,11,0.4523,-0.3096,0.5481,NO
capture_0055.pgm,46,640,330,21,22,22,0.2152,22.0,0.2152,338,1.000,1.000,4,5,0.4505,-0.3039,0.5434,NO
capture_0055.pgm,47,1048,331,25,22,25,0.2445,25.0,0.2445,412,1.000,1.000,4,9,0.4387,-0.2914,0.5266,NO
capture_0055.pgm,48,1149,365,21,22,22,0.2152,22.0,0.2152,338,1.000,1.000,4,10,0.4256,-0.3754,0.5676,NO
capture_0055.pgm,49,539,368,22,23,23,0.2249,23.0,0.2249,382,1.000,1.000,4,4,0.4630,-0.3502,0.5805,NO
capture_0055.pgm,50,742,368,24,22,24,0.2347,24.0,0.2347,390,1.000,1.000,4,6,0.4473,-0.3488,0.5672,NO
capture_0055.pgm,51,946,369,22,24,24,0.2347,24.0,0.2347,390,1.000,1.000,4,8,0.4413,-0.3377,0.5557,NO
capture_0055.pgm,52,131,370,23,24,24,0.2347,24.0,0.2347,407,1.000,1.000,4,0,0.4748,-0.3334,0.5802,NO
capture_0055.pgm,53,329,371,26,22,26,0.2543,26.0,0.2543,434,1.000,1.000,4,2,0.4102,-0.3223,0.5217,NO
capture_0055.pgm,54,442,409,25,24,25,0.2445,25.0,0.2445,433,1.000,1.000,4,4,-0.4857,0.0508,0.4883,NO
capture_0055.pgm,55,846,409,23,23,23,0.2249,23.0,0.2249,405,1.000,1.000,5,7,0.4636,-0.3808,0.5999,NO
capture_0055.pgm,56,639,413,25,22,25,0.2445,25.0,0.2445,409,1.000,1.000,5,5,0.4402,-0.3430,0.5580,NO
capture_0055.pgm,57,1053,414,23,23,23,0.2249,23.0,0.2249,398,1.000,1.000,5,9,0.4870,-0.3305,0.5885,NO
capture_0055.pgm,58,232,415,24,23,24,0.2347,24.0,0.2347,399,1.000,1.000,5,1,0.4618,-0.3262,0.5654,NO
capture_0055.pgm,59,1255,417,23,24,24,0.2347,24.0,0.2347,421,1.000,1.000,5,11,0.4615,-0.2998,0.5503,NO
capture_0055.pgm,60,29,419,25,23,25,0.2445,25.0,0.2445,429,1.000,1.000,5,-1,0.4775,-0.2885,0.5579,NO
capture_0055.pgm,61,1152,456,24,24,24,0.2347,24.0,0.2347,421,1.000,1.000,5,10,0.4544,-0.3363,0.5653,NO
capture_0055.pgm,62,334,456,22,21,22,0.2152,22.0,0.2152,338,1.000,1.000,5,2,0.4585,-0.3418,0.5719,NO
capture_0055.pgm,63,129,457,24,22,24,0.2347,24.0,0.2347,397,1.000,1.000,5,0,0.4547,-0.3334,0.5638,NO
capture_0055.pgm,64,742,458,24,23,24,0.2347,24.0,0.2347,406,1.000,1.000,5,6,0.4467,-0.3195,0.5492,NO
capture_0055.pgm,65,537,458,23,22,23,0.2249,23.0,0.2249,365,1.000,1.000,5,4,0.4428,-0.3209,0.5469,NO
capture_0055.pgm,66,950,459,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,5,8,0.4799,-0.3084,0.5704,NO
capture_0055.pgm,67,1053,494,24,22,24,0.2347,24.0,0.2347,384,1.000,1.000,6,9,0.4864,-0.3989,0.6291,NO
capture_0055.pgm,68,1258,497,21,22,22,0.2152,22.0,0.2152,338,1.000,1.000,6,11,0.4903,-0.3682,0.6131,NO
capture_0055.pgm,69,440,500,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,6,3,0.4944,-0.3444,0.6025,NO
capture_0055.pgm,70,30,502,23,24,24,0.2347,24.0,0.2347,407,1.000,1.000,6,-1,0.4867,-0.3276,0.5867,NO
capture_0055.pgm,71,639,501,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,6,5,0.4396,-0.3332,0.5516,NO
capture_0055.pgm,72,844,503,24,21,24,0.2347,24.0,0.2347,380,1.000,1.000,6,7,0.4434,-0.3123,0.5424,NO
capture_0055.pgm,73,239,507,22,25,25,0.2445,25.0,0.2445,419,1.000,1.000,5,2,-0.4706,0.1570,0.4960,NO
capture_0055.pgm,74,333,542,22,22,22,0.2152,22.0,0.2152,360,1.000,1.000,6,2,0.4482,-0.3516,0.5696,NO
capture_0055.pgm,75,745,544,23,24,24,0.2347,24.0,0.2347,414,1.000,1.000,6,6,0.4754,-0.3293,0.5783,NO
capture_0055.pgm,76,1149,543,23,23,23,0.2249,23.0,0.2249,380,1.000,1.000,6,10,0.4245,-0.3363,0.5416,NO
capture_0055.pgm,77,130,545,24,22,24,0.2347,24.0,0.2347,390,1.000,1.000,6,0,0.4639,-0.3236,0.5656,NO
capture_0055.pgm,78,547,545,21,22,22,0.2152,22.0,0.2152,338,1.000,1.000,6,5,-0.4602,0.0971,0.4703,NO
capture_0055.pgm,79,948,546,24,22,24,0.2347,24.0,0.2347,404,1.000,1.000,6,8,0.4597,-0.3084,0.5536,NO
capture_0055.pgm,80,26,580,24,26,26,0.2543,26.0,0.2543,449,1.000,1.000,7,-1,0.4470,-0.4156,0.6103,NO
capture_0055.pgm,81,1250,586,21,21,21,0.2054,21.0,0.2054,317,1.000,1.000,7,11,0.4114,-0.3487,0.5393,NO
capture_0055.pgm,82,435,587,21,21,21,0.2054,21.0,0.2054,317,1.000,1.000,7,3,0.4449,-0.3444,0.5626,NO
capture_0055.pgm,83,1051,587,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,7,9,0.4663,-0.3403,0.5772,NO
capture_0055.pgm,84,842,589,21,24,24,0.2347,24.0,0.2347,380,1.000,1.000,7,7,0.4233,-0.3221,0.5319,NO
capture_0055.pgm,85,641,589,22,21,22,0.2152,22.0,0.2152,338,1.000,1.000,7,5,0.4585,-0.3235,0.5612,NO
capture_0055.pgm,86,235,591,23,22,23,0.2249,23.0,0.2249,382,1.000,1.000,7,1,0.4900,-0.3066,0.5780,NO
capture_0055.pgm,87,742,628,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,7,6,0.4455,-0.3586,0.5719,NO
capture_0055.pgm,88,951,629,22,23,23,0.2249,23.0,0.2249,368,1.000,1.000,7,8,0.4885,-0.3475,0.5995,NO
capture_0055.pgm,89,335,629,23,22,23,0.2249,23.0,0.2249,368,1.000,1.000,7,2,0.4672,-0.3516,0.5847,NO
capture_0055.pgm,90,131,631,23,23,23,0.2249,23.0,0.2249,391,1.000,1.000,7,0,0.4731,-0.3334,0.5788,NO
capture_0055.pgm,91,1149,632,23,25,25,0.2445,25.0,0.2445,420,1.000,1.000,7,10,0.4239,-0.3168,0.5292,NO
capture_0055.pgm,92,538,633,24,24,24,0.2347,24.0,0.2347,420,1.000,1.000,7,4,0.4514,-0.3111,0.5483,NO
capture_0055.pgm,93,434,671,23,22,23,0.2249,23.0,0.2249,365,1.000,1.000,8,3,0.4346,-0.3737,0.5732,NO
capture_0055.pgm,94,840,672,23,22,23,0.2249,23.0,0.2249,375,1.000,1.000,8,7,0.4031,-0.3612,0.5413,NO
capture_0055.pgm,95,1049,673,22,23,23,0.2249,23.0,0.2249,368,1.000,1.000,8,9,0.4461,-0.3500,0.5671,NO
capture_0055.pgm,96,27,675,24,23,24,0.2347,24.0,0.2347,398,1.000,1.000,8,-1,0.4562,-0.3374,0.5674,NO
capture_0055.pgm,97,639,676,22,22,22,0.2152,22.0,0.2152,346,1.000,1.000,8,5,0.4384,-0.3235,0.5448,NO
capture_0055.pgm,98,231,677,24,23,24,0.2347,24.0,0.2347,395,1.000,1.000,8,1,0.4503,-0.3164,0.5503,NO
capture_0055.pgm,99,1257,677,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,8,11,0.4793,-0.3096,0.5706,NO
capture_0055.pgm,100,742,713,21,22,22,0.2152,22.0,0.2152,338,1.000,1.000,8,6,0.4449,-0.3782,0.5839,NO
capture_0055.pgm,101,331,715,24,23,24,0.2347,24.0,0.2347,403,1.000,1.000,8,2,0.4274,-0.3614,0.5597,NO
capture_0055.pgm,102,538,716,23,23,23,0.2249,23.0,0.2249,391,1.000,1.000,8,4,0.4509,-0.3502,0.5709,NO
capture_0055.pgm,103,1151,718,22,21,22,0.2152,22.0,0.2152,338,1.000,1.000,8,10,0.4429,-0.3265,0.5502,NO
capture_0055.pgm,104,128,720,25,23,25,0.2445,25.0,0.2445,430,1.000,1.000,8,0,0.4432,-0.3139,0.5430,NO
capture_0055.pgm,105,444,758,25,22,25,0.2445,25.0,0.2445,406,1.000,1.000,8,4,-0.4685,0.0605,0.4724,NO
capture_0055.pgm,106,1045,760,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,9,9,0.4064,-0.3500,0.5364,NO
capture_0055.pgm,107,1256,761,23,24,24,0.2347,24.0,0.2347,411,1.000,1.000,9,11,0.4689,-0.3389,0.5786,NO
capture_0055.pgm,108,29,763,23,23,23,0.2249,23.0,0.2249,383,1.000,1.000,9,-1,0.4752,-0.3276,0.5771,NO
capture_0055.pgm,109,644,763,24,23,24,0.2347,24.0,0.2347,414,1.000,1.000,9,5,0.4867,-0.3235,0.5844,NO
capture_0055.pgm,110,234,766,24,25,25,0.2445,25.0,0.2445,440,1.000,1.000,9,1,0.4790,-0.2969,0.5635,NO
capture_0055.pgm,111,1149,800,23,23,23,0.2249,23.0,0.2249,388,1.000,1.000,9,10,0.4227,-0.3754,0.5654,NO
capture_0055.pgm,112,131,801,22,21,22,0.2152,22.0,0.2152,338,1.000,1.000,9,0,0.4719,-0.3725,0.6012,NO
capture_0055.pgm,113,946,803,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,9,8,0.4384,-0.3475,0.5594,NO
capture_0055.pgm,114,333,805,25,25,25,0.2445,25.0,0.2445,449,1.000,1.000,9,2,0.4464,-0.3320,0.5564,NO
capture_0055.pgm,115,539,806,23,24,24,0.2347,24.0,0.2347,414,1.000,1.000,9,4,0.4601,-0.3209,0.5609,NO
capture_0055.pgm,116,743,805,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,9,6,0.4541,-0.3293,0.5609,NO
capture_0055.pgm,117,642,849,23,23,23,0.2249,23.0,0.2249,398,1.000,1.000,10,5,0.4666,-0.3332,0.5734,NO
capture_0055.pgm,118,1048,849,24,23,24,0.2347,24.0,0.2347,398,1.000,1.000,10,9,0.4352,-0.3305,0.5464,NO
capture_0055.pgm,119,444,850,22,23,23,0.2249,23.0,0.2249,368,1.000,1.000,9,4,-0.4690,0.1094,0.4816,NO
capture_0055.pgm,120,847,849,21,21,21,0.2054,21.0,0.2054,317,1.000,1.000,10,7,0.4704,-0.3319,0.5757,NO
capture_0055.pgm,121,1256,850,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,10,11,0.4684,-0.3193,0.5669,NO
capture_0055.pgm,122,28,852,27,24,27,0.2641,27.0,0.2641,472,1.000,1.000,10,-1,0.4648,-0.3080,0.5576,NO
capture_0055.pgm,123,236,854,24,25,25,0.2445,25.0,0.2445,437,1.000,1.000,10,1,0.4980,-0.2871,0.5748,NO
capture_0055.pgm,124,946,888,23,23,23,0.2249,23.0,0.2249,383,1.000,1.000,10,8,0.4378,-0.3670,0.5713,NO
capture_0055.pgm,125,1149,888,24,22,24,0.2347,24.0,0.2347,384,1.000,1.000,10,10,0.4221,-0.3657,0.5585,NO
capture_0055.pgm,126,538,890,21,23,23,0.2249,23.0,0.2249,359,1.000,1.000,10,4,0.4497,-0.3502,0.5700,NO
capture_0055.pgm,127,332,890,24,22,24,0.2347,24.0,0.2347,394,1.000,1.000,10,2,0.4361,-0.3516,0.5601,NO
capture_0055.pgm,128,139,894,25,24,25,0.2445,25.0,0.2445,448,1.000,1.000,10,1,-0.4507,0.1041,0.4625,NO
capture_0055.pgm,129,741,893,22,23,23,0.2249,23.0,0.2249,375,1.000,1.000,10,6,0.4340,-0.3195,0.5389,NO
capture_0055.pgm,130,1054,932,26,23,26,0.2543,26.0,0.2543,438,1.000,1.000,11,9,0.4933,-0.3696,0.6164,NO
capture_0055.pgm,131,25,932,29,23,29,0.2836,29.0,0.2836,512,1.000,1.000,11,-1,0.4349,-0.3765,0.5752,NO
capture_0055.pgm,132,844,932,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,11,7,0.4405,-0.3710,0.5759,NO
capture_0055.pgm,133,640,935,24,24,24,0.2347,24.0,0.2347,416,1.000,1.000,11,5,0.4464,-0.3430,0.5630,NO
capture_0055.pgm,134,1257,937,24,25,25,0.2445,25.0,0.2445,436,1.000,1.000,11,11,0.4776,-0.3193,0.5745,NO
capture_0055.pgm,135,233,938,23,23,23,0.2249,23.0,0.2249,398,1.000,1.000,11,1,0.4681,-0.3164,0.5650,NO
capture_0055.pgm,136,437,938,23,23,23,0.2249,23.0,0.2249,380,1.000,1.000,11,3,0.4621,-0.3151,0.5593,NO
capture_0055.pgm,137,744,974,22,24,24,0.2347,24.0,0.2347,390,1.000,1.000,11,6,0.4627,-0.3782,0.5976,NO
capture_0055.pgm,138,334,975,21,22,22,0.2152,22.0,0.2152,338,1.000,1.000,11,2,0.4550,-0.3712,0.5872,NO
capture_0055.pgm,139,129,977,25,24,25,0.2445,25.0,0.2445,443,1.000,1.000,11,0,0.4512,-0.3530,0.5728,NO
capture_0055.pgm,140,947,978,23,23,23,0.2249,23.0,0.2249,391,1.000,1.000,11,8,0.4470,-0.3377,0.5602,NO
capture_0055.pgm,141,541,980,21,22,22,0.2152,22.0,0.2152,338,1.000,1.000,11,4,0.4784,-0.3209,0.5761,NO
capture_0055.pgm,SUMMARY,,,,,,,,,,,,,,,,,
capture_0055.pgm,Count,141,,,,,,,,,,,,,,,
capture_0055.pgm,Missed,18,,,,,,,,,,,,,,,
capture_0055.pgm,Mean,,,,,,,,0.2274,,,,,,,,
capture_0055.pgm,Median,,,,,,,,0.2249,,,,,,,,
capture_0055.pgm,StdDev,,,,,,,,0.0139,,,,,,,,
capture_0055.pgm,Min,,,,,,,,0.2054,,,,,,,,
capture_0055.pgm,Max,,,,,,,,0.2836,,,,,,,,
capture_0056.pgm,1,236,46,23,26,26,0.2543,26.0,0.2543,436,1.000,1.000,0,2,-0.4970,-0.0973,0.5064,NO
capture_0056.pgm,2,1260,44,21,22,22,0.2152,22.0,0.2152,338,1.000,1.000,0,12,-0.4875,-0.1100,0.4997,NO
capture_0056.pgm,3,1048,46,22,23,23,0.2249,23.0,0.2249,375,1.000,1.000,0,9,0.4410,0.3248,0.5477,NO
capture_0056.pgm,4,436,48,23,23,23,0.2249,23.0,0.2249,398,1.000,1.000,0,3,0.4588,0.3402,0.5712,NO
capture_0056.pgm,5,842,48,22,22,22,0.2152,22.0,0.2152,346,1.000,1.000,0,7,0.4274,0.3430,0.5480,NO
capture_0056.pgm,6,641,50,22,23,23,0.2249,23.0,0.2249,372,1.000,1.000,0,5,0.4626,0.3611,0.5869,NO
capture_0056.pgm,7,25,53,25,25,25,0.2445,25.0,0.2445,455,1.000,1.000,0,-1,0.4413,0.3864,0.5865,NO
capture_0056.pgm,8,946,89,21,21,21,0.2054,21.0,0.2054,317,1.000,1.000,0,8,0.4437,0.3273,0.5514,NO
capture_0056.pgm,9,335,90,24,23,24,0.2347,24.0,0.2347,407,1.000,1.000,0,2,0.4712,0.3330,0.5770,NO
capture_0056.pgm,10,539,91,23,23,23,0.2249,23.0,0.2249,391,1.000,1.000,0,4,0.4653,0.3442,0.5788,NO
capture_0056.pgm,11,1151,93,24,25,25,0.2445,25.0,0.2445,434,1.000,1.000,0,10,0.4475,0.3678,0.5793,NO
capture_0056.pgm,12,128,93,24,23,24,0.2347,24.0,0.2347,403,1.000,1.000,0,0,0.4478,0.3610,0.5752,NO
capture_0056.pgm,13,743,93,22,23,23,0.2249,23.0,0.2249,368,1.000,1.000,0,6,0.4594,0.3651,0.5868,NO
capture_0056.pgm,14,1046,133,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,1,9,0.4209,0.3248,0.5316,NO
capture_0056.pgm,15,638,135,24,23,24,0.2347,24.0,0.2347,407,1.000,1.000,1,5,0.4327,0.3416,0.5513,NO
capture_0056.pgm,16,27,135,22,21,22,0.2152,22.0,0.2152,338,1.000,1.000,1,-1,0.4603,0.3375,0.5707,NO
capture_0056.pgm,17,234,135,21,21,21,0.2054,21.0,0.2054,317,1.000,1.000,1,1,0.4837,0.3388,0.5906,NO
capture_0056.pgm,18,438,135,21,21,21,0.2054,21.0,0.2054,317,1.000,1.000,1,3,0.4778,0.3402,0.5865,NO
capture_0056.pgm,19,845,137,23,24,24,0.2347,24.0,0.2347,418,1.000,1.000,1,7,0.4561,0.3625,0.5826,NO
capture_0056.pgm,20,1258,139,23,24,24,0.2347,24.0,0.2347,407,1.000,1.000,1,11,0.4932,0.3848,0.6256,NO
capture_0056.pgm,21,534,178,22,21,22,0.2152,22.0,0.2152,338,1.000,1.000,1,4,0.4158,0.3442,0.5398,NO
capture_0056.pgm,22,132,180,24,24,24,0.2347,24.0,0.2347,424,1.000,1.000,1,0,0.4864,0.3610,0.6057,NO
capture_0056.pgm,23,333,180,22,21,22,0.2152,22.0,0.2152,338,1.000,1.000,1,2,0.4511,0.3623,0.5786,NO
capture_0056.pgm,24,746,182,23,23,23,0.2249,23.0,0.2249,398,1.000,1.000,1,6,0.4881,0.3846,0.6215,NO
capture_0056.pgm,25,944,182,22,23,23,0.2249,23.0,0.2249,382,1.000,1.000,1,8,0.4235,0.3860,0.5731,NO
